,172,D.156.DELTA,D.171.ISIRR,SARAH DNI - backwards,SARAH Diffuse Shortwave Radiation,SARAH Diffuse Shortwave Radiation@,SARAH Direct Shortwave Radiation,SARAH Direct Shortwave Radiation@,SARAH Global tilted radiation GTI,SARAH Photosynthetic active radiation,SARAH Photosynthetic photon flux density,SARAH Shortwave Radiation,NEMS4 Sunshine Duration,NEMS4 Cloud Cover Total,SARAH Clearsky Shortwave
2023-09-06 05:00:00,20.427,620.0,220.635,65.0,79.0,131.38354,13.0,55.654205,77.72187,44.16,201.8112,92.0,60.0,0.0,150.0
2023-09-06 06:00:00,22.578,1448.0,448.34,317.0,156.0,247.85861,117.0,122.12894,284.01804,131.04,598.8528,273.0,60.0,0.0,329.0
2023-09-06 07:00:00,24.497,2364.0,694.445,633.0,147.0,341.49066,341.0,238.54309,583.61414,234.23999,1070.4768,488.0,60.0,0.0,500.0
2023-09-06 08:00:00,26.55,2876.0,853.319,750.0,150.0,359.0661,493.0,353.98248,807.3645,308.63998,1410.4847,643.0,60.0,0.0,643.0
2023-09-06 09:00:00,28.433,3136.0,945.824,786.0,158.0,344.3425,584.0,440.40005,952.988,356.16,1627.6512,742.0,60.0,0.0,742.0
2023-09-06 10:00:00,29.195,3236.0,988.823,802.0,163.0,317.3855,627.0,486.39392,1017.3818,379.19998,1732.944,790.0,60.0,0.0,790.0
2023-09-06 11:00:00,29.816,2832.0,945.066,799.0,162.0,278.38757,619.0,487.6256,1007.4197,374.88,1713.2017,781.0,60.0,0.0,781.0
2023-09-06 12:00:00,30.072,2724.0,818.274,777.0,157.0,230.35231,560.0,445.31952,925.3735,344.16,1572.8113,717.0,60.0,0.0,717.0
2023-09-06 13:00:00,30.063,2148.0,635.801,733.0,145.0,173.24883,457.0,365.9411,763.58795,288.96,1320.5472,602.0,60.0,0.0,602.0
2023-09-06 14:00:00,29.795,1308.0,409.373,659.0,127.0,110.82646,322.0,261.08453,550.75977,215.51999,984.9264,449.0,60.0,0.0,449.0
2023-09-06 15:00:00,28.683,476.0,177.855,536.0,97.0,61.52026,176.0,131.04106,309.27835,131.04,598.8528,273.0,60.0,0.0,273.0
2023-09-06 16:00:00,26.001,28.0,22.157,290.0,50.0,33.420734,47.0,3.7798233,92.963524,46.559998,212.77919,97.0,60.0,0.0,99.0
2023-09-06 17:00:00,23.144,0.0,2.395,6.0,1.0,0.0,0.0,0.0,0.8468922,0.48,2.1936,1.0,39.816666,0.0,2.0
2023-09-06 18:00:00,23.12,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 19:00:00,22.38,0.0,2.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 20:00:00,21.302,0.0,2.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 21:00:00,20.221,0.0,2.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 22:00:00,19.255,0.0,2.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 23:00:00,18.771,0.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 00:00:00,18.553,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 01:00:00,18.142,0.0,2.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 02:00:00,18.077,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 03:00:00,18.104,4.0,5.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 04:00:00,18.602,152.0,72.588,27.0,9.0,13.364142,2.0,5.084338,7.4597135,5.2799997,24.1296,11.0,22.85,0.0,15.0
2023-09-07 05:00:00,20.544,728.0,266.237,377.0,66.0,132.6985,80.0,56.042297,122.22674,70.08,320.26562,146.0,60.0,0.0,147.0
2023-09-07 06:00:00,23.003,1676.0,503.493,579.0,107.0,266.24173,218.0,130.82169,361.01865,156.0,712.92004,325.0,60.0,0.0,325.0
2023-09-07 07:00:00,25.187,2124.0,621.558,684.0,133.0,357.24933,363.0,232.2055,601.28406,238.08,1088.0256,496.0,60.0,0.0,496.0
2023-09-07 08:00:00,27.415,2732.0,813.637,712.0,165.0,345.37515,464.0,352.50253,790.575,301.91998,1379.7744,629.0,60.0,0.0,639.0
2023-09-07 09:00:00,29.008,3192.0,975.088,708.0,191.0,320.08765,525.0,437.2727,916.6866,343.68,1570.6177,716.0,60.0,0.0,738.0
2023-09-07 10:00:00,29.655,3084.0,952.145,837.0,144.0,325.9531,652.0,483.85526,1034.743,382.08,1746.1056,796.0,60.0,0.0,786.0
2023-09-07 11:00:00,30.266,2780.0,931.086,947.0,88.0,319.9435,737.0,488.95316,1072.7151,396.0,1809.7201,825.0,56.0,6.6000004,787.0
2023-09-07 12:00:00,29.845,1924.0,573.367,747.0,169.0,222.69122,535.0,440.289,910.577,337.91998,1544.2944,704.0,27.272726,54.0,712.0
2023-09-07 13:00:00,29.623,1348.0,419.896,452.0,238.0,123.22822,282.0,341.93573,633.5922,249.59999,1140.672,520.0,0.0,100.0,597.0
2023-09-07 14:00:00,30.634,1376.0,426.587,633.0,133.0,105.88301,305.0,255.97188,538.99536,210.23999,960.7968,438.0,0.0,100.0,443.0
2023-09-07 15:00:00,29.656,416.0,148.1,489.0,103.0,65.76075,157.0,116.308586,295.48602,124.799995,570.336,260.0,0.0,100.0,267.0
2023-09-07 16:00:00,26.579,8.0,12.262,298.0,48.0,32.65398,46.0,1.8210144,91.05162,45.12,206.19841,94.0,0.0,100.0,94.0
2023-09-07 17:00:00,24.278,0.0,2.437,7.0,1.0,0.0,0.0,0.0,0.8468724,0.48,2.1936,1.0,0.0,100.0,1.0
2023-09-07 18:00:00,23.885,0.0,2.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2023-09-07 19:00:00,23.218,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000002,0.0
2023-09-07 20:00:00,22.773,0.0,2.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-07 21:00:00,22.296,0.0,2.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5000005,0.0
2023-09-07 22:00:00,21.771,0.0,2.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2023-09-07 23:00:00,20.892,0.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 00:00:00,20.311,0.0,2.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-08 01:00:00,20.388,0.0,2.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-09-08 02:00:00,20.746,0.0,2.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
2023-09-08 03:00:00,20.94,0.0,7.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400001,0.0
2023-09-08 04:00:00,20.688,160.0,68.971,6.0,6.0,10.987502,0.0,4.1734276,5.1048393,2.8799999,13.1616,6.0,19.478115,10.0,13.0
2023-09-08 05:00:00,21.57,676.0,249.45,265.0,73.0,130.13596,57.0,54.79315,110.71574,62.399998,285.168,130.0,55.272728,7.8,144.0
2023-09-08 06:00:00,23.655,1628.0,492.674,577.0,107.0,263.73828,215.0,129.22577,361.20425,154.56,706.33923,322.0,55.636364,7.2000003,322.0
2023-09-08 07:00:00,25.345,2424.0,717.683,683.0,133.0,355.55875,360.0,229.66092,601.9232,236.64,1081.4448,493.0,56.909092,5.1000004,493.0
2023-09-08 08:00:00,26.575,2976.0,888.183,747.0,149.0,356.41782,486.0,348.4811,806.79175,304.8,1392.936,635.0,59.636364,0.6,635.0
2023-09-08 09:00:00,27.77,3256.0,977.163,784.0,157.0,342.08102,577.0,434.4388,952.5356,352.32,1610.1025,734.0,60.0,0.0,734.0
2023-09-08 10:00:00,28.453,3356.0,1020.558,800.0,161.0,314.54868,620.0,479.9213,1015.7283,374.88,1713.2017,781.0,60.0,0.0,781.0
2023-09-08 11:00:00,29.159,2900.0,968.487,797.0,161.0,275.91403,611.0,480.75394,1005.20386,370.56,1693.4592,772.0,60.0,0.0,772.0
2023-09-08 12:00:00,29.382,2840.0,855.082,774.0,156.0,227.29784,551.0,438.04932,921.43164,339.36,1550.8752,707.0,60.0,0.0,707.0
2023-09-08 13:00:00,29.376,2224.0,662.265,729.0,144.0,169.58684,447.0,358.4043,757.6835,283.68,1296.4176,591.0,60.0,0.0,591.0
2023-09-08 14:00:00,28.828,1380.0,427.64,653.0,125.0,107.19699,313.0,253.67316,544.14166,210.23999,960.7968,438.0,60.0,0.0,438.0
2023-09-08 15:00:00,27.635,476.0,180.013,526.0,95.0,61.75593,167.0,120.310745,301.5061,125.759995,574.7232,262.0,60.0,0.0,262.0
2023-09-08 16:00:00,24.181,24.0,18.15,271.0,46.0,29.249937,42.0,1.4632397,86.31569,42.239998,193.0368,88.0,60.0,0.0,89.0
2023-09-08 17:00:00,19.558,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,0.0,0.0
2023-09-08 18:00:00,17.059,0.0,2.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 19:00:00,15.45,0.0,2.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 20:00:00,14.491,0.0,2.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 21:00:00,13.903,0.0,2.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 22:00:00,14.027,0.0,2.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 23:00:00,13.772,0.0,2.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 00:00:00,13.019,0.0,2.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 01:00:00,11.804,0.0,2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 02:00:00,11.203,0.0,2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 03:00:00,11.184,0.0,5.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 04:00:00,13.257,168.0,77.313,48.0,8.0,10.740411,3.0,4.072935,6.683819,5.2799997,24.1296,11.0,20.483334,0.0,12.0
2023-09-09 05:00:00,17.656,748.0,265.881,383.0,64.0,127.54489,77.0,53.53714,122.489044,67.68,309.2976,141.0,60.0,0.0,141.0
2023-09-09 06:00:00,21.321,1656.0,504.199,574.0,105.0,261.19443,213.0,127.61328,360.80692,152.64,697.5648,318.0,60.0,0.0,318.0
2023-09-09 07:00:00,24.337,2364.0,717.425,681.0,132.0,353.83054,357.0,227.08505,601.6175,234.72,1072.6704,489.0,60.0,0.0,489.0
2023-09-09 08:00:00,26.934,2824.0,875.798,746.0,148.0,355.1764,483.0,345.65118,806.67255,302.88,1384.1616,631.0,60.0,0.0,631.0
2023-09-09 09:00:00,28.645,3076.0,965.549,783.0,157.0,341.02884,573.0,431.3799,952.2639,350.4,1601.328,730.0,60.0,0.0,730.0
2023-09-09 10:00:00,29.377,3160.0,995.288,799.0,161.0,313.67627,616.0,476.64435,1015.32996,372.96,1704.4272,777.0,60.0,0.0,777.0
2023-09-09 11:00:00,30.254,2764.0,949.067,795.0,161.0,274.31604,606.0,477.18347,1003.33746,368.16,1682.4913,767.0,60.0,0.0,767.0
2023-09-09 12:00:00,30.84,2640.0,814.787,773.0,155.0,225.82462,547.0,434.35233,919.58514,336.96,1539.9072,702.0,60.0,0.0,702.0
2023-09-09 13:00:00,31.019,2072.0,628.06,727.0,144.0,168.13533,442.0,354.69373,755.2801,281.28,1285.4496,586.0,60.0,0.0,586.0
2023-09-09 14:00:00,30.557,1220.0,385.922,650.0,124.0,105.12676,308.0,249.80301,540.1917,207.36,947.63525,432.0,60.0,0.0,432.0
2023-09-09 15:00:00,28.998,396.0,152.215,504.0,96.0,63.057816,158.0,112.04178,294.22168,121.92,557.17444,254.0,60.0,0.0,256.0
2023-09-09 16:00:00,26.153,12.0,14.116,258.0,45.0,26.257778,38.0,1.1835709,82.43497,39.84,182.0688,83.0,60.0,0.0,84.0
2023-09-09 17:00:00,23.821,0.0,2.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.216667,0.0,0.0
2023-09-09 18:00:00,22.443,0.0,2.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 19:00:00,21.699,0.0,2.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 20:00:00,20.667,0.0,2.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 21:00:00,19.199,0.0,2.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 22:00:00,18.341,0.0,2.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09 23:00:00,17.359,0.0,2.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 00:00:00,17.343,0.0,2.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 01:00:00,17.362,0.0,2.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 02:00:00,17.907,0.0,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2023-09-10 03:00:00,16.728,4.0,5.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2023-09-10 04:00:00,17.329,152.0,70.251,8.0,6.0,9.522037,0.0,3.6050262,5.106456,2.8799999,13.1616,6.0,13.841414,28.0,11.0
2023-09-10 05:00:00,19.956,692.0,256.72,353.0,64.0,124.94993,72.0,52.286278,120.5718,65.28,298.32962,136.0,47.878788,20.0,138.0
2023-09-10 06:00:00,23.09,1588.0,487.09,572.0,105.0,258.63284,210.0,125.9986,360.99734,151.2,690.984,315.0,60.0,0.0,315.0
2023-09-10 07:00:00,26.269,2328.0,703.946,680.0,133.0,352.08017,353.0,224.49954,601.98804,233.28,1066.0896,486.0,60.0,0.0,486.0
2023-09-10 08:00:00,27.225,2228.0,702.754,745.0,148.0,353.95822,479.0,342.79855,806.3012,300.96,1375.3872,627.0,53.939396,10.0,627.0
2023-09-10 09:00:00,27.964,3260.0,1008.181,574.0,247.0,276.72397,417.0,425.9614,840.57336,318.72,1456.5504,664.0,53.939396,10.0,726.0
2023-09-10 10:00:00,28.193,3224.0,1007.175,726.0,194.0,292.27997,557.0,471.5161,986.47504,360.47998,1647.3936,751.0,60.0,0.0,773.0
2023-09-10 11:00:00,28.398,2736.0,932.353,794.0,161.0,273.58853,602.0,473.72226,1002.77295,366.24,1673.7168,763.0,60.0,0.0,763.0
2023-09-10 12:00:00,28.299,2744.0,830.408,771.0,155.0,224.3646,542.0,430.64194,917.5296,334.56,1528.9392,697.0,60.0,0.0,697.0
2023-09-10 13:00:00,28.177,2152.0,651.896,725.0,142.0,166.0154,438.0,350.76038,751.97736,278.4,1272.288,580.0,60.0,0.0,580.0
2023-09-10 14:00:00,27.718,1364.0,426.407,647.0,123.0,103.063965,303.0,245.93054,536.1993,204.48,934.47363,426.0,60.0,0.0,426.0
2023-09-10 15:00:00,26.378,456.0,177.861,516.0,91.0,62.2184,159.0,108.69324,292.7401,120.0,548.4,250.0,60.0,0.0,250.0
2023-09-10 16:00:00,23.14,16.0,15.54,251.0,42.0,23.370626,36.0,0.9357796,78.48969,37.44,171.1008,78.0,60.0,0.0,79.0
2023-09-10 17:00:00,19.257,0.0,2.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,0.0,0.0
2023-09-10 18:00:00,17.619,0.0,2.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 19:00:00,16.405,0.0,2.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 20:00:00,14.612,0.0,2.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 21:00:00,13.647,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 22:00:00,12.639,0.0,2.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10 23:00:00,12.459,0.0,2.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 00:00:00,12.277,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 01:00:00,11.903,0.0,2.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 02:00:00,11.541,0.0,2.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 03:00:00,10.236,4.0,4.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 04:00:00,12.225,152.0,60.33,35.0,6.0,8.371152,2.0,3.164132,5.0576143,3.84,17.5488,8.0,18.116667,0.0,8.0
2023-09-11 05:00:00,17.869,740.0,267.502,374.0,61.0,122.35148,73.0,51.04075,121.18104,64.32,293.9424,134.0,60.0,0.0,134.0
2023-09-11 06:00:00,21.299,1636.0,499.552,569.0,104.0,256.05383,207.0,124.38199,360.2838,149.28,682.2096,311.0,60.0,0.0,311.0
2023-09-11 07:00:00,23.382,2336.0,709.158,678.0,132.0,350.30905,350.0,221.9039,601.64777,231.36,1057.3152,482.0,60.0,0.0,482.0
2023-09-11 08:00:00,25.42,2812.0,867.748,744.0,147.0,352.76212,476.0,339.92398,806.15894,299.04,1366.6129,623.0,60.0,0.0,623.0
2023-09-11 09:00:00,26.438,2932.0,914.903,781.0,157.0,338.99286,565.0,425.19342,951.66846,346.56,1583.7793,722.0,60.0,0.0,722.0
2023-09-11 10:00:00,27.615,3100.0,988.836,796.0,161.0,311.04688,607.0,469.9572,1013.1527,368.63998,1684.6848,768.0,58.0,3.3000002,768.0
2023-09-11 11:00:00,28.812,2704.0,932.142,793.0,160.0,272.02618,598.0,470.11578,1001.15546,363.84,1662.7489,758.0,56.363636,6.0,758.0
2023-09-11 12:00:00,28.513,2624.0,812.178,770.0,154.0,222.15144,537.0,426.74536,914.32,331.68,1515.7776,691.0,60.0,0.0,691.0
2023-09-11 13:00:00,28.622,2052.0,623.867,723.0,142.0,164.57817,433.0,347.0357,749.5222,276.0,1261.3201,575.0,60.0,0.0,575.0
2023-09-11 14:00:00,28.399,1240.0,389.025,644.0,123.0,101.56491,298.0,242.31674,533.1991,202.08,923.5056,421.0,60.0,0.0,421.0
2023-09-11 15:00:00,27.189,400.0,152.772,511.0,91.0,61.860725,154.0,104.18531,289.11417,117.6,537.432,245.0,60.0,0.0,245.0
2023-09-11 16:00:00,22.975,8.0,12.539,234.0,39.0,20.599575,34.0,0.7197571,74.48524,35.04,160.13281,73.0,60.0,0.0,75.0
2023-09-11 17:00:00,19.681,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.483334,0.0,0.0
2023-09-11 18:00:00,20.876,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 19:00:00,19.11,0.0,2.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 20:00:00,19.013,0.0,2.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
2023-09-11 21:00:00,19.272,0.0,2.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2023-09-11 22:00:00,18.689,0.0,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11 23:00:00,17.938,0.0,2.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 00:00:00,16.929,0.0,2.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 01:00:00,15.864,0.0,2.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 02:00:00,15.171,0.0,2.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 03:00:00,14.443,4.0,4.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 04:00:00,16.337,156.0,68.078,14.0,5.0,7.2872868,1.0,2.749957,4.4282465,2.8799999,13.1616,6.0,16.95,0.0,8.0
2023-09-12 05:00:00,20.852,692.0,249.584,339.0,62.0,119.750305,67.0,49.800903,118.94312,61.92,282.9744,129.0,60.0,0.0,131.0
2023-09-12 06:00:00,24.608,1584.0,481.19,566.0,104.0,253.45789,204.0,122.76376,360.41568,147.84,675.6288,308.0,60.0,0.0,308.0
2023-09-12 07:00:00,26.66,1532.0,314.693,676.0,131.0,348.51654,347.0,219.29883,601.2939,229.44,1048.5409,478.0,60.0,0.0,478.0
2023-09-12 08:00:00,29.516,2588.0,643.188,742.0,148.0,352.8475,472.0,336.8809,806.80615,297.6,1360.0321,620.0,60.0,0.0,620.0
2023-09-12 09:00:00,30.023,3004.0,932.617,780.0,157.0,338.00912,561.0,422.0659,951.34485,344.63998,1575.0048,718.0,60.0,0.0,718.0
2023-09-12 10:00:00,30.674,2776.0,957.269,795.0,161.0,310.23877,603.0,466.6153,1012.7022,366.72,1675.9105,764.0,60.0,0.0,764.0
2023-09-12 11:00:00,31.241,2880.0,907.673,791.0,160.0,270.48102,593.0,466.49188,999.222,361.44,1651.7809,753.0,60.0,0.0,753.0
2023-09-12 12:00:00,31.708,2528.0,788.775,768.0,154.0,220.71722,532.0,423.00928,912.2123,329.28,1504.8097,686.0,60.0,0.0,686.0
2023-09-12 13:00:00,31.762,1952.0,601.365,721.0,141.0,162.47545,428.0,343.08813,745.945,273.12,1248.1584,569.0,60.0,0.0,569.0
2023-09-12 14:00:00,30.81,1128.0,368.941,641.0,122.0,99.5134,293.0,238.44196,529.12067,199.2,910.344,415.0,60.0,0.0,415.0
2023-09-12 15:00:00,28.698,328.0,130.842,505.0,89.0,61.935272,150.0,98.58534,284.59943,114.72,524.27045,239.0,60.0,0.0,239.0
2023-09-12 16:00:00,24.812,8.0,11.017,208.0,38.0,17.706207,29.0,0.513546,69.299095,32.16,146.9712,67.0,60.0,0.0,70.0
2023-09-12 17:00:00,22.875,0.0,2.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616667,0.0,0.0
2023-09-12 18:00:00,21.379,0.0,2.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 19:00:00,20.134,0.0,2.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 20:00:00,19.113,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 21:00:00,18.108,0.0,2.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 22:00:00,17.217,0.0,2.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12 23:00:00,16.875,0.0,2.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-09-13 00:00:00,16.26,0.0,2.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-09-13 01:00:00,15.923,0.0,2.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-09-13 02:00:00,15.417,0.0,2.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13 03:00:00,15.328,0.0,4.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13 04:00:00,17.324,120.0,63.218,19.0,5.0,6.2611713,1.0,2.3588438,4.4215927,2.8799999,13.1616,6.0,15.766666,0.0,7.0
2023-09-13 05:00:00,21.452,680.0,236.246,281.0,65.0,117.12339,54.0,48.555885,111.23978,57.12,261.0384,119.0,60.0,0.0,128.0
2023-09-13 06:00:00,24.915,1488.0,459.367,564.0,103.0,250.8178,201.0,121.12758,359.68857,145.92,666.85443,304.0,60.0,0.0,304.0
2023-09-13 07:00:00,27.538,2192.0,667.957,675.0,130.0,346.6798,344.0,216.65558,600.979,227.51999,1039.7664,474.0,60.0,0.0,474.0
2023-09-13 08:00:00,29.79,2680.0,821.229,741.0,146.0,350.48462,469.0,334.0647,805.645,295.19998,1349.064,615.0,60.0,0.0,615.0
2023-09-13 09:00:00,31.222,2936.0,914.119,778.0,157.0,337.09375,557.0,418.87122,951.0707,342.72,1566.2305,714.0,60.0,0.0,714.0
2023-09-13 10:00:00,32.378,2728.0,938.182,794.0,160.0,308.5452,599.0,463.1398,1011.2709,364.31998,1664.9424,759.0,60.0,0.0,759.0
2023-09-13 11:00:00,33.304,2784.0,880.674,790.0,160.0,268.99744,588.0,462.80157,997.33246,359.03998,1640.8127,748.0,60.0,0.0,748.0
2023-09-13 12:00:00,34.059,2452.0,768.228,713.0,177.0,208.0145,489.0,416.46786,884.3702,319.68,1460.9376,666.0,60.0,0.0,681.0
2023-09-13 13:00:00,33.792,1604.0,506.935,719.0,141.0,161.08719,423.0,339.30173,743.49725,270.72,1237.1904,564.0,60.0,0.0,564.0
2023-09-13 14:00:00,32.73,1008.0,332.246,638.0,121.0,97.49318,288.0,234.52138,525.05646,196.31999,897.1824,409.0,56.545456,5.7000003,409.0
2023-09-13 15:00:00,30.602,320.0,127.419,467.0,94.0,64.00189,134.0,87.66283,272.24036,109.439995,500.1408,228.0,59.81818,0.3,233.0
2023-09-13 16:00:00,27.283,8.0,9.105,135.0,38.0,14.021211,19.0,0.28097343,56.99365,27.359999,125.0352,57.0,55.454544,7.5000005,66.0
