period_end,172.0,D.156.DELTA,D.171.ISIRR,air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,precipitation_rate,relative_humidity
2024-06-24 23:15:00,23.436,0.0,0.619,22,0,0,0,0,31.5,0,0,0,0,0,68.9
2024-06-24 23:30:00,23.611,0.0,0.618,22,0,0,0,0,27.8,0,0,0,0,0,69.3
2024-06-24 23:45:00,23.965,0.0,0.618,22,0,0,0,0,25.2,0,0,0,0,0,69.6
2024-06-25 00:00:00,24.197,0.0,0.621,22,0,0,0,0,27.2,0,0,0,0,0,69.9
2024-06-25 00:15:00,24.398,0.0,0.626,22,0,0,0,0,26.2,0,0,0,0,0,70.2
2024-06-25 00:30:00,24.43,0.0,0.624,22,0,0,0,0,25.9,0,0,0,0,0,70.4
2024-06-25 00:45:00,24.406,0.0,0.618,22,0,0,0,0,32.5,0,0,0,0,0,70.6
2024-06-25 01:00:00,24.395,0.0,0.628,22,0,0,0,0,35.1,0,0,0,0,0,70.8
2024-06-25 01:15:00,24.435,0.0,0.623,22,0,0,0,0,36.3,0,0,0,0,0,71.1
2024-06-25 01:30:00,24.399,0.0,0.622,22,0,0,0,0,37.8,0,0,0,0,0,71.6
2024-06-25 01:45:00,24.156,0.0,0.623,22,0,0,0,0,39.5,0,0,0,0,0,72
2024-06-25 02:00:00,24.122,0.0,0.621,21,0,0,0,0,35.7,0,0,0,0,0,72.5
2024-06-25 02:15:00,23.889,0.0,0.803,21,0,0,0,0,28.8,0,0,0,0,0,72.9
2024-06-25 02:30:00,23.869,0.0,2.915,21,0,0,0,0,29.9,0,0,0,0,0,73.4
2024-06-25 02:45:00,24.051,4.0,3.542,21,5,2,6,5,26.5,4,0,4,4,0,73.9
2024-06-25 03:00:00,24.095,8.0,6.32,21,20,29,22,19,24.5,17,0,17,16,0,74.3
2024-06-25 03:15:00,24.207,12.0,8.124,21,34,99,44,31,19,36,0,36,34,0,74.4
2024-06-25 03:30:00,24.719,40.0,16.739,21,48,166,71,41,31,49,0,49,48,0,74.2
2024-06-25 03:45:00,25.237,72.0,25.151,21,61,233,104,55,29.8,73,0,73,70,0,74
2024-06-25 04:00:00,25.247,56.0,24.242,21,73,296,140,83,17,98,77,116,98,0,73.8
2024-06-25 04:15:00,25.955,72.0,31.822,22,84,355,179,118,15.8,117,126,151,125,0,72.5
2024-06-25 04:30:00,27.232,128.0,47.402,22,94,408,220,157,13.7,131,191,190,156,0,70.2
2024-06-25 04:45:00,28.149,168.0,60.164,23,103,454,263,201,26,163,88,193,176,0,68
2024-06-25 05:00:00,29.554,240.0,78.962,23,111,495,306,247,56.6,133,0,133,128,0,65.8
2024-06-25 05:15:00,28.166,200.0,67.639,23,119,532,350,296,56.1,154,0,154,149,0,63.7
2024-06-25 05:30:00,26.671,148.0,50.639,24,125,564,394,345,40.3,235,0,235,227,0,61.5
2024-06-25 05:45:00,27.549,156.0,77.248,24,131,593,437,396,44.8,241,0,241,233,0,59.5
2024-06-25 06:00:00,27.623,224.0,72.899,24,137,617,480,446,35.6,294,27,309,298,0,57.5
2024-06-25 06:15:00,28.119,232.0,83.434,25,142,639,522,496,47.8,272,0,272,263,0,55.8
2024-06-25 06:30:00,29.248,432.0,153.669,25,147,659,563,545,26.5,301,178,415,402,0,54.5
2024-06-25 06:45:00,28.776,456.0,146.938,25,151,678,602,593,7.1,212,520,560,550,0,53.2
2024-06-25 07:00:00,28.826,516.0,164.278,25,154,695,640,639,0,154,695,640,639,0,51.9
2024-06-25 07:15:00,29.267,500.0,156.769,26,157,710,676,684,0,157,710,676,684,0,50.6
2024-06-25 07:30:00,29.548,548.0,170.552,26,160,724,710,726,0,160,724,710,726,0,49.4
2024-06-25 07:45:00,29.168,420.0,115.743,26,161,738,743,766,0,161,738,743,766,0,48.2
2024-06-25 08:00:00,29.352,580.0,198.497,26,162,751,773,803,0,162,751,773,803,0,47
2024-06-25 08:15:00,30.013,640.0,209.866,27,162,762,800,837,0,162,762,800,837,0,46.2
2024-06-25 08:30:00,30.285,696.0,226.615,27,162,772,825,868,0,162,772,825,868,0,45.8
2024-06-25 08:45:00,30.914,612.0,190.429,27,162,782,847,896,0,162,782,847,896,0,45.3
2024-06-25 09:00:00,30.977,656.0,219.707,27,160,791,866,920,0.2,163,787,864,918,0,44.9
2024-06-25 09:15:00,30.852,572.0,180.425,28,158,800,882,941,0,158,800,882,941,0,44.6
2024-06-25 09:30:00,31.966,756.0,241.049,28,156,807,895,957,1.6,180,765,881,940,0,44.4
2024-06-25 09:45:00,31.614,600.0,188.883,28,154,813,905,969,0.3,158,806,903,967,0,44.2
2024-06-25 10:00:00,31.622,592.0,201.824,28,153,817,912,978,0.3,158,808,909,974,0,44
2024-06-25 10:15:00,31.523,660.0,209.815,28,151,821,915,982,4.3,214,710,875,935,0,43.8
2024-06-25 10:30:00,32.553,804.0,273.329,28,149,823,914,981,6.7,246,653,853,908,0,43.5
2024-06-25 10:45:00,32.566,636.0,227.086,28,147,824,910,976,8.1,263,618,837,888,0,43.3
2024-06-25 11:00:00,32.486,396.0,126.192,28,145,823,903,968,11.7,303,538,798,840,0,43
2024-06-25 11:15:00,31.729,472.0,155.514,28,144,821,893,955,19.7,391,357,717,741,0,42.9
2024-06-25 11:30:00,32.624,492.0,251.835,28,142,819,880,938,23.2,418,286,676,692,0,42.8
2024-06-25 11:45:00,32.769,668.0,203.641,28,146,808,862,915,21.3,399,315,678,695,0,42.8
2024-06-25 12:00:00,32.165,408.0,104.445,28,155,786,839,886,21.9,403,289,655,668,0,42.7
2024-06-25 12:15:00,33.052,536.0,209.496,28,163,764,813,854,18.8,371,340,660,674,0,42.6
2024-06-25 12:30:00,32.71,636.0,199.088,29,171,742,785,820,1.8,193,698,771,803,0,42.4
2024-06-25 12:45:00,33.356,644.0,213.791,29,173,726,757,784,0,173,726,757,784,0,42.2
2024-06-25 13:00:00,32.744,520.0,161.035,29,169,718,728,748,0,169,718,728,748,0,42
2024-06-25 13:15:00,32.656,432.0,129.807,29,165,708,696,709,3.7,204,623,671,681,0,41.9
2024-06-25 13:30:00,32.753,428.0,133.568,29,161,698,663,667,18.5,315,311,541,538,0,41.8
2024-06-25 13:45:00,32.137,268.0,88.828,29,156,687,628,624,39,381,4,383,371,0,41.7
2024-06-25 14:00:00,31.801,272.0,78.044,29,149,677,591,579,32,363,59,402,391,0,41.5
2024-06-25 14:15:00,31.007,136.0,43.168,29,143,665,553,532,43.9,311,0,311,300,0,41.7
2024-06-25 14:30:00,30.244,84.0,30.287,29,136,651,514,484,44.9,283,0,283,274,0,42.1
2024-06-25 14:45:00,30.235,136.0,44.487,29,129,634,473,435,47.5,249,0,249,240,0,42.5
2024-06-25 15:00:00,30.016,132.0,43.904,28,123,614,431,385,52.6,204,0,204,197,0,43
2024-06-25 15:15:00,29.697,120.0,38.602,28,116,590,388,335,45.9,210,0,210,203,0,43.2
2024-06-25 15:30:00,29.859,120.0,40.47,28,108,564,345,286,37.7,209,12,214,206,0,43.3
2024-06-25 15:45:00,30.062,112.0,38.606,28,101,533,302,237,22.6,182,136,234,211,0,43.3
2024-06-25 16:00:00,29.755,84.0,28.441,28,92,498,260,190,32.6,154,64,176,163,0,43.3
2024-06-25 16:15:00,29.519,68.0,24.455,28,83,458,218,146,42.9,125,0,125,120,0,43.5
2024-06-25 16:30:00,29.201,52.0,18.813,28,74,411,177,106,49.8,89,0,89,87,0,43.9
2024-06-25 16:45:00,28.935,32.0,13.007,27,64,357,138,70,52.1,66,0,66,64,0,44.2
2024-06-25 17:00:00,28.736,20.0,8.676,27,53,297,102,42,42.1,60,0,60,58,0,44.6
2024-06-25 17:15:00,28.547,8.0,6.664,27,41,226,69,33,49.7,34,0,34,33,0,44.9
2024-06-25 17:30:00,28.321,0.0,2.687,27,28,137,41,25,31.1,28,0,28,27,0,45.2
2024-06-25 17:45:00,28.138,0.0,1.206,26,15,35,18,14,47.3,10,0,10,10,0,45.5
2024-06-25 18:00:00,27.923,0.0,0.634,26,2,1,2,2,76,1,0,1,1,0,45.9
2024-06-25 18:15:00,27.642,0.0,0.624,26,0,0,0,0,79.4,0,0,0,0,0,46.2
2024-06-25 18:30:00,27.258,0.0,0.624,26,0,0,0,0,72,0,0,0,0,0,46.5
2024-06-25 18:45:00,26.431,0.0,0.624,25,0,0,0,0,52.6,0,0,0,0,0,46.8
2024-06-25 19:00:00,26.2,0.0,0.62,25,0,0,0,0,56.2,0,0,0,0,0,47.1
2024-06-25 19:15:00,26.474,0.0,0.623,25,0,0,0,0,56.8,0,0,0,0,0,47.8
2024-06-25 19:30:00,26.246,0.0,0.626,25,0,0,0,0,55.3,0,0,0,0,0,48.8
2024-06-25 19:45:00,26.063,0.0,0.622,24,0,0,0,0,42.8,0,0,0,0,0,49.8
2024-06-25 20:00:00,26.37,0.0,0.62,24,0,0,0,0,33.4,0,0,0,0,0,50.9
2024-06-25 20:15:00,26.174,0.0,0.63,24,0,0,0,0,23.9,0,0,0,0,0,51.6
2024-06-25 20:30:00,25.308,0.0,0.618,24,0,0,0,0,24.7,0,0,0,0,0,52
2024-06-25 20:45:00,24.531,0.0,0.618,23,0,0,0,0,24.2,0,0,0,0,0,52.4
2024-06-25 21:00:00,24.279,0.0,0.617,23,0,0,0,0,24.2,0,0,0,0,0,52.8
2024-06-25 21:15:00,23.95,0.0,0.612,23,0,0,0,0,21.9,0,0,0,0,0,54.7
2024-06-25 21:30:00,23.086,0.0,0.615,22,0,0,0,0,21,0,0,0,0,0,58.1
2024-06-25 21:45:00,22.319,0.0,0.614,22,0,0,0,0,14.2,0,0,0,0,0,61.7
2024-06-25 22:00:00,22.12,0.0,0.614,21,0,0,0,0,17.6,0,0,0,0,0,65.6
2024-06-25 22:15:00,21.759,0.0,0.612,21,0,0,0,0,21.9,0,0,0,0,0,67.8
2024-06-25 22:30:00,21.491,0.0,0.609,21,0,0,0,0,23.3,0,0,0,0,0,68.3
2024-06-25 22:45:00,21.928,0.0,0.607,21,0,0,0,0,23.9,0,0,0,0,0,68.7
2024-06-25 23:00:00,22.273,0.0,0.612,20,0,0,0,0,22.4,0,0,0,0,0,69.1
2024-06-25 23:15:00,21.404,0.0,0.605,20,0,0,0,0,20.7,0,0,0,0,0,69.5
2024-06-25 23:30:00,20.721,0.0,0.607,20,0,0,0,0,22.7,0,0,0,0,0,69.8
2024-06-25 23:45:00,20.18,0.0,0.603,20,0,0,0,0,23.6,0,0,0,0,0,70.1
2024-06-26 00:00:00,19.74,0.0,0.603,20,0,0,0,0,20.2,0,0,0,0,0,70.5
2024-06-26 00:15:00,19.483,0.0,0.607,20,0,0,0,0,22,0,0,0,0,0,71
2024-06-26 00:30:00,19.232,0.0,0.608,20,0,0,0,0,18.2,0,0,0,0,0,71.8
2024-06-26 00:45:00,18.931,0.0,0.597,20,0,0,0,0,3.6,0,0,0,0,0,72.6
2024-06-26 01:00:00,18.782,0.0,0.597,19,0,0,0,0,3.6,0,0,0,0,0,73.3
2024-06-26 01:15:00,18.512,0.0,0.603,19,0,0,0,0,12,0,0,0,0,0,73.8
2024-06-26 01:30:00,19.257,0.0,0.606,19,0,0,0,0,11.7,0,0,0,0,0,73.9
2024-06-26 01:45:00,18.944,0.0,0.604,19,0,0,0,0,12.5,0,0,0,0,0,74
2024-06-26 02:00:00,18.858,0.0,0.602,19,0,0,0,0,21.7,0,0,0,0,0,74.1
2024-06-26 02:15:00,18.999,0.0,1.256,19,0,0,0,0,18.2,0,0,0,0,0,74.4
2024-06-26 02:30:00,19.288,0.0,2.781,19,0,0,0,0,21.4,0,0,0,0,0,74.7
2024-06-26 02:45:00,19.689,8.0,4.676,19,6,10,7,6,15.7,6,0,6,6,0,75
2024-06-26 03:00:00,20.364,8.0,7.443,19,19,96,27,17,0,19,96,27,17,0,75.4
2024-06-26 03:15:00,20.733,16.0,9.846,19,30,245,55,24,0,30,245,55,24,0,75.2
2024-06-26 03:30:00,21.551,20.0,12.467,19,40,340,88,29,0,40,340,88,29,0,74.5
2024-06-26 03:45:00,22.369,28.0,15.479,19,48,418,124,42,0,48,418,124,42,0,73.8
2024-06-26 04:00:00,23.114,32.0,19.161,19,55,483,163,77,0,55,483,163,77,0,73.2
2024-06-26 04:15:00,23.817,56.0,28.145,20,62,538,205,118,0,62,538,205,118,0,71.8
2024-06-26 04:30:00,25.244,88.0,39.085,20,67,584,247,164,0,67,584,247,164,0,69.9
2024-06-26 04:45:00,27.814,136.0,50.507,21,72,624,291,212,0,72,624,291,212,0,68
2024-06-26 05:00:00,29.146,176.0,61.284,22,77,659,335,263,0,77,659,335,263,0,66.2
2024-06-26 05:15:00,29.877,232.0,74.406,22,81,689,380,315,0,81,689,380,315,0,64.4
2024-06-26 05:30:00,31.843,272.0,87.954,23,84,715,424,367,0,84,715,424,367,0,62.7
2024-06-26 05:45:00,31.42,216.0,102.137,23,87,738,468,420,0,87,738,468,420,0,61
2024-06-26 06:00:00,31.29,360.0,116.041,24,90,758,511,473,0,90,758,511,473,0,59.4
2024-06-26 06:15:00,29.182,400.0,129.503,24,93,776,553,524,0,93,776,553,524,0,57.9
2024-06-26 06:30:00,29.831,448.0,142.078,25,95,792,594,575,0,95,792,594,575,0,56.5
2024-06-26 06:45:00,31.446,480.0,153.148,25,98,806,633,624,0,98,806,633,624,0,55.1
2024-06-26 07:00:00,31.728,516.0,165.785,26,100,818,671,671,0,100,818,671,671,0,53.7
2024-06-26 07:15:00,32.352,556.0,178.19,26,101,830,707,716,0,101,830,707,716,0,52.2
2024-06-26 07:30:00,33.085,576.0,188.616,27,103,840,741,759,0,103,840,741,759,0,50.5
2024-06-26 07:45:00,33.028,592.0,199.406,27,105,848,773,799,0,105,848,773,799,0,48.8
2024-06-26 08:00:00,33.256,632.0,209.68,27,107,854,802,836,0,107,854,802,836,0,47.2
2024-06-26 08:15:00,33.139,648.0,216.522,28,110,859,828,869,0,110,859,828,869,0,46.1
2024-06-26 08:30:00,34.634,668.0,226.156,28,112,863,852,899,0,112,863,852,899,0,45.3
2024-06-26 08:45:00,34.2,636.0,225.454,28,116,864,872,925,0,116,864,872,925,0,44.6
2024-06-26 09:00:00,35.504,700.0,239.835,28,121,861,889,947,0,121,861,889,947,0,43.8
2024-06-26 09:15:00,34.902,704.0,235.604,28,127,857,903,965,0,127,857,903,965,0,43
2024-06-26 09:30:00,34.416,592.0,217.191,29,132,853,913,978,0,132,853,913,978,0,42
2024-06-26 09:45:00,37.058,744.0,262.467,29,134,852,921,988,0,134,852,921,988,0,41
2024-06-26 10:00:00,37.435,740.0,257.076,29,133,854,926,995,0,133,854,926,995,0,40.1
2024-06-26 10:15:00,37.6,752.0,272.442,29,132,856,929,998,0,132,856,929,998,0,39.4
2024-06-26 10:30:00,38.041,720.0,255.311,29,131,858,929,998,0,131,858,929,998,0,38.9
2024-06-26 10:45:00,36.209,492.0,181.413,30,130,858,926,994,0,130,858,926,994,0,38.4
2024-06-26 11:00:00,35.872,756.0,264.113,30,130,857,919,986,0,130,857,919,986,0,37.9
2024-06-26 11:15:00,35.751,648.0,225.47,30,129,855,909,973,0,129,855,909,973,0,37.5
2024-06-26 11:30:00,36.098,416.0,215.57,30,129,852,896,956,0,129,852,896,956,0,37.2
2024-06-26 11:45:00,37.056,648.0,207.151,30,132,841,878,934,0,132,841,878,934,0,36.9
2024-06-26 12:00:00,36.999,596.0,209.356,30,140,823,856,906,0,140,823,856,906,0,36.6
2024-06-26 12:15:00,37.173,660.0,226.891,30,148,803,831,874,0,148,803,831,874,0,36.4
2024-06-26 12:30:00,37.133,636.0,214.284,30,154,782,803,839,0,154,782,803,839,0,36.1
2024-06-26 12:45:00,36.53,572.0,176.773,30,156,766,773,802,0,156,766,773,802,0,35.8
2024-06-26 13:00:00,37.709,536.0,190.585,31,154,756,743,764,0,154,756,743,764,0,35.6
2024-06-26 13:15:00,37.42,552.0,165.361,31,151,745,710,724,0,151,745,710,724,0,35.3
2024-06-26 13:30:00,37.724,476.0,166.846,31,149,733,676,681,0,149,733,676,681,0,35.2
2024-06-26 13:45:00,36.59,524.0,160.578,31,145,720,640,636,0,145,720,640,636,0,35
2024-06-26 14:00:00,36.404,400.0,141.488,31,141,706,602,590,0,141,706,602,590,0,34.8
2024-06-26 14:15:00,37.466,424.0,138.145,31,136,690,562,541,0,136,690,562,541,0,34.7
2024-06-26 14:30:00,37.182,376.0,125.392,31,131,673,521,492,0,131,673,521,492,0,34.6
2024-06-26 14:45:00,37.63,312.0,105.519,31,126,651,479,441,0,126,651,479,441,0,34.5
2024-06-26 15:00:00,37.786,268.0,95.188,31,121,626,436,389,0,121,626,436,389,0,34.4
2024-06-26 15:15:00,37.944,236.0,83.504,31,115,598,392,338,0,115,598,392,338,0,34.4
2024-06-26 15:30:00,40.069,188.0,69.874,31,109,566,348,288,0.7,113,552,345,286,0,34.5
2024-06-26 15:45:00,39.013,148.0,60.045,30,102,531,304,239,10.9,147,326,271,226,0,34.7
2024-06-26 16:00:00,36.786,104.0,45.402,30,94,492,260,191,21.1,159,136,205,181,0,34.8
2024-06-26 16:15:00,36.159,68.0,32.756,30,86,448,218,147,20.3,138,122,173,148,0,35.3
2024-06-26 16:30:00,34.79,44.0,23.678,30,76,397,176,107,15,108,165,150,117,0,36.2
2024-06-26 16:45:00,33.412,24.0,15.773,29,66,338,137,72,10.1,83,191,123,83,0,37.1
2024-06-26 17:00:00,32.204,16.0,11.521,29,55,271,100,45,2.4,58,238,98,48,0,38
2024-06-26 17:15:00,30.96,8.0,8.052,28,43,195,68,36,0,43,195,68,36,0,39.1
2024-06-26 17:30:00,29.295,0.0,4.803,28,30,108,40,26,7.5,32,52,37,30,0,40.2
2024-06-26 17:45:00,27.752,4.0,2.002,27,15,22,17,14,9.5,15,2,15,15,0,41.4
2024-06-26 18:00:00,26.843,0.0,0.766,27,2,0,2,2,0,2,0,2,2,0,42.7
2024-06-26 18:15:00,26.136,0.0,0.618,27,0,0,0,0,0,0,0,0,0,0,44.3
2024-06-26 18:30:00,25.506,0.0,0.615,26,0,0,0,0,3.6,0,0,0,0,0,46.3
2024-06-26 18:45:00,24.583,0.0,0.614,25,0,0,0,0,5,0,0,0,0,0,48.4
2024-06-26 19:00:00,23.591,0.0,0.618,25,0,0,0,0,0,0,0,0,0,0,50.6
2024-06-26 19:15:00,23.123,0.0,0.617,24,0,0,0,0,7.5,0,0,0,0,0,52.4
2024-06-26 19:30:00,23.132,0.0,0.615,24,0,0,0,0,0,0,0,0,0,0,54
2024-06-26 19:45:00,22.673,0.0,0.609,24,0,0,0,0,0,0,0,0,0,0,55.6
2024-06-26 20:00:00,22.293,0.0,0.616,23,0,0,0,0,0,0,0,0,0,0,57.2
2024-06-26 20:15:00,22.1,0.0,0.618,23,0,0,0,0,0,0,0,0,0,0,58.5
2024-06-26 20:30:00,21.458,0.0,0.608,23,0,0,0,0,0,0,0,0,0,0,59.4
2024-06-26 20:45:00,21.192,0.0,0.607,23,0,0,0,0,13.7,0,0,0,0,0,60.3
2024-06-26 21:00:00,21.066,0.0,0.604,22,0,0,0,0,14.3,0,0,0,0,0,61.2
2024-06-26 21:15:00,20.887,0.0,0.606,22,0,0,0,0,0,0,0,0,0,0,62.2
2024-06-26 21:30:00,20.61,0.0,0.612,22,0,0,0,0,0,0,0,0,0,0,63.1
2024-06-26 21:45:00,20.29,0.0,0.608,22,0,0,0,0,0,0,0,0,0,0,64.1
2024-06-26 22:00:00,20.078,0.0,0.602,21,0,0,0,0,0,0,0,0,0,0,65.1
2024-06-26 22:15:00,19.262,0.0,0.602,21,0,0,0,0,0,0,0,0,0,0,66.2
2024-06-26 22:30:00,19.09,0.0,0.601,21,0,0,0,0,8.9,0,0,0,0,0,67.4
2024-06-26 22:45:00,18.955,0.0,0.602,21,0,0,0,0,9.5,0,0,0,0,0,68.7
2024-06-26 23:00:00,19.48,0.0,0.6,20,0,0,0,0,0,0,0,0,0,0,70
2024-06-26 23:15:00,18.674,0.0,0.597,20,0,0,0,0,0,0,0,0,0,0,71.5
2024-06-26 23:30:00,18.502,0.0,0.601,20,0,0,0,0,0,0,0,0,0,0,73.2
2024-06-26 23:45:00,18.507,0.0,0.598,20,0,0,0,0,0,0,0,0,0,0,74.9
2024-06-27 00:00:00,18.206,0.0,0.606,19,0,0,0,0,0,0,0,0,0,0,76.7
2024-06-27 00:15:00,17.999,0.0,0.603,19,0,0,0,0,0,0,0,0,0,0,77.7
2024-06-27 00:30:00,17.515,0.0,0.607,19,0,0,0,0,0,0,0,0,0,0,77.8
2024-06-27 00:45:00,17.241,0.0,0.604,19,0,0,0,0,0,0,0,0,0,0,77.9
2024-06-27 01:00:00,17.391,0.0,0.6,19,0,0,0,0,0,0,0,0,0,0,78
2024-06-27 01:15:00,17.4,0.0,0.599,19,0,0,0,0,3.6,0,0,0,0,0,77.7
2024-06-27 01:30:00,17.687,0.0,0.604,19,0,0,0,0,13.4,0,0,0,0,0,76.8
2024-06-27 01:45:00,17.887,0.0,0.596,19,0,0,0,0,18,0,0,0,0,0,76
2024-06-27 02:00:00,17.943,0.0,0.598,19,0,0,0,0,15.4,0,0,0,0,0,75.2
2024-06-27 02:15:00,17.885,0.0,0.891,19,0,0,0,0,0,0,0,0,0,0,75.9
2024-06-27 02:30:00,17.959,0.0,2.535,19,0,0,0,0,0,0,0,0,0,0,78.2
2024-06-27 02:45:00,18.306,4.0,5.025,19,5,2,5,5,13.4,5,0,5,4,0,80.6
2024-06-27 03:00:00,19.258,12.0,7.242,18,20,32,23,19,15.4,19,0,19,19,0,83
2024-06-27 03:15:00,19.946,20.0,9.664,18,34,112,45,30,0,34,112,45,30,0,83.8
2024-06-27 03:30:00,21.317,24.0,12.276,19,48,185,74,40,0,48,185,74,40,0,82.9
2024-06-27 03:45:00,23.026,28.0,15.251,19,61,255,107,54,0,61,255,107,54,0,82
2024-06-27 04:00:00,24.27,44.0,19.398,19,72,320,144,83,0,72,320,144,83,0,81.1
2024-06-27 04:15:00,25.287,64.0,28.091,19,83,378,183,118,0,83,378,183,118,0,79.1
2024-06-27 04:30:00,27.173,88.0,38.299,20,93,429,225,159,0,93,429,225,159,0,76.1
2024-06-27 04:45:00,30.81,128.0,49.351,21,102,473,267,203,0,102,473,267,203,0,73.2
2024-06-27 05:00:00,32.276,172.0,60.416,21,110,511,311,250,0,110,511,311,250,0,70.5
2024-06-27 05:15:00,32.441,220.0,73.83,22,118,544,354,299,0,118,544,354,299,0,67.9
2024-06-27 05:30:00,33.11,232.0,87.46,23,126,574,398,349,0,126,574,398,349,0,65.5
2024-06-27 05:45:00,34.312,300.0,101.179,23,132,601,441,399,0,132,601,441,399,0,63.1
2024-06-27 06:00:00,34.394,340.0,114.152,24,137,626,484,450,0,137,626,484,450,0,60.9
2024-06-27 06:15:00,32.228,396.0,127.664,24,142,648,526,500,0,142,648,526,500,0,58.3
2024-06-27 06:30:00,32.589,436.0,140.73,25,147,668,567,549,0,147,668,567,549,0,55.4
2024-06-27 06:45:00,32.624,476.0,153.602,25,151,686,607,598,0,151,686,607,598,0,52.7
2024-06-27 07:00:00,33.67,516.0,165.47,26,155,702,645,644,0,155,702,645,644,0,50.1
2024-06-27 07:15:00,33.837,548.0,176.444,26,158,717,681,689,0,158,717,681,689,0,47.7
2024-06-27 07:30:00,34.373,576.0,186.387,27,161,730,715,731,0,161,730,715,731,0,45.5
2024-06-27 07:45:00,34.468,596.0,195.001,27,163,742,747,771,0,163,742,747,771,0,43.3
2024-06-27 08:00:00,34.753,616.0,204.896,28,165,754,777,808,0,165,754,777,808,0,41.3
2024-06-27 08:15:00,34.931,424.0,212.771,28,166,764,805,842,0,166,764,805,842,0,39.9
2024-06-27 08:30:00,35.254,636.0,220.734,28,167,773,829,873,0,167,773,829,873,0,39.1
2024-06-27 08:45:00,35.513,644.0,227.112,29,163,789,853,903,0,163,789,853,903,0,38.3
2024-06-27 09:00:00,35.539,648.0,232.98,29,153,810,875,931,0,153,810,875,931,0,37.5
2024-06-27 09:15:00,36.112,656.0,237.789,29,143,831,894,955,0,143,831,894,955,0,36.6
2024-06-27 09:30:00,35.893,660.0,240.379,29,132,851,911,976,0,132,851,911,976,0,35.6
2024-06-27 09:45:00,36.161,660.0,243.48,29,126,862,922,990,0,126,862,922,990,0,34.7
2024-06-27 10:00:00,36.5,656.0,244.462,30,127,864,929,999,0,127,864,929,999,0,33.8
2024-06-27 10:15:00,36.461,656.0,245.543,30,127,866,932,1003,0,127,866,932,1003,0,33.2
2024-06-27 10:30:00,36.407,660.0,246.263,30,127,866,932,1003,0,127,866,932,1003,0,32.9
2024-06-27 10:45:00,36.086,660.0,243.945,30,126,867,929,998,0,126,867,929,998,0,32.5
2024-06-27 11:00:00,35.458,656.0,243.292,30,124,867,923,990,0,124,867,923,990,0,32.2
2024-06-27 11:15:00,35.96,648.0,237.728,30,123,867,914,978,0,123,867,914,978,0,31.8
2024-06-27 11:30:00,36.786,640.0,234.268,30,121,866,901,962,0,121,866,901,962,0,31.4
2024-06-27 11:45:00,36.759,632.0,229.561,30,122,861,885,942,0,122,861,885,942,0,30.9
2024-06-27 12:00:00,36.795,616.0,223.951,31,125,850,865,916,0,125,850,865,916,0,30.5
2024-06-27 12:15:00,36.965,608.0,216.304,31,128,839,842,887,0,128,839,842,887,0,30.2
2024-06-27 12:30:00,36.395,592.0,209.644,31,131,826,816,854,0,131,826,816,854,0,29.9
2024-06-27 12:45:00,36.34,576.0,200.854,31,131,816,788,819,0,131,816,788,819,0,29.7
2024-06-27 13:00:00,35.92,556.0,192.303,31,129,808,758,782,0,129,808,758,782,0,29.4
2024-06-27 13:15:00,36.098,536.0,182.47,31,127,798,726,741,0,127,798,726,741,0,29.3
2024-06-27 13:30:00,35.948,508.0,170.654,31,125,788,692,698,0,125,788,692,698,0,29.2
2024-06-27 13:45:00,35.871,480.0,161.194,31,122,777,656,653,0,122,777,656,653,0,29.2
2024-06-27 14:00:00,35.743,296.0,148.76,30,118,765,618,606,0,118,765,618,606,0,29.1
2024-06-27 14:15:00,35.516,424.0,136.277,30,115,752,579,557,0,115,752,579,557,0,29
2024-06-27 14:30:00,35.174,376.0,123.809,30,110,736,538,507,0,110,736,538,507,0,29
2024-06-27 14:45:00,34.916,336.0,109.712,30,106,719,496,456,0,106,719,496,456,0,29
2024-06-27 15:00:00,34.678,276.0,96.068,30,101,699,453,403,0,101,699,453,403,0,29
2024-06-27 15:15:00,35.066,240.0,83.263,30,96,677,409,351,0,96,677,409,351,0,29
2024-06-27 15:30:00,35.857,196.0,70.14,30,91,650,365,299,4.2,114,558,350,290,0,29.1
2024-06-27 15:45:00,36.18,144.0,57.453,29,86,619,320,247,2.7,99,562,311,243,0,29.3
2024-06-27 16:00:00,35.722,112.0,45.871,29,80,581,276,198,11.9,125,349,243,191,0,29.4
2024-06-27 16:15:00,35.684,72.0,33.975,29,74,538,232,151,16,122,247,195,152,0,29.7
2024-06-27 16:30:00,34.628,44.0,24.572,29,67,487,189,107,15.8,105,216,159,117,0,30.1
2024-06-27 16:45:00,33.724,28.0,15.972,28,59,429,149,68,12.3,82,230,130,83,0,30.5
2024-06-27 17:00:00,32.306,16.0,11.554,28,50,362,110,38,2.7,54,320,107,42,0,30.9
2024-06-27 17:15:00,30.942,8.0,8.241,27,39,283,75,30,0,39,283,75,30,0,31.4
2024-06-27 17:30:00,28.595,4.0,4.71,27,28,178,44,23,9.8,32,92,41,29,0,32.1
2024-06-27 17:45:00,26.309,0.0,2.012,27,15,48,19,14,16.3,16,0,16,16,0,32.8
2024-06-27 18:00:00,24.645,0.0,0.746,26,2,2,2,2,12,2,0,2,2,0,33.5
2024-06-27 18:15:00,22.876,0.0,0.615,26,0,0,0,0,16.9,0,0,0,0,0,34.6
