,172,D.156.DELTA,D.171.ISIRR,SARAH Global tilted radiation GTI (W/m²),SARAH Global tilted radiation GTI (W/m²)
2022-04-04 04:00:00,4.971,144.0,55.438,4.4264126,2.8354433
2022-04-04 05:00:00,7.9,848.0,240.873,171.72758,116.0617
2022-04-04 06:00:00,9.492,1608.0,492.529,405.9885,342.05453
2022-04-04 07:00:00,12.315,2624.0,688.533,641.5155,567.4029
2022-04-04 08:00:00,13.65,2732.0,797.737,814.3459,762.0
2022-04-04 09:00:00,13.516,2904.0,750.545,926.4856,901.6628
2022-04-04 10:00:00,15.345,2948.0,835.002,919.9299,912.63354
2022-04-04 11:00:00,15.712,2112.0,551.842,704.57355,670.9485
2022-04-04 12:00:00,14.577,784.0,219.357,440.9556,446.11838
2022-04-04 13:00:00,14.479,784.0,210.089,294.54135,314.1625
2022-04-04 14:00:00,14.174,648.0,195.389,281.93286,327.35287
2022-04-04 15:00:00,13.158,256.0,88.668,134.99112,190.83107
2022-04-04 16:00:00,11.378,40.0,25.134,29.450855,76.105774
2022-04-04 17:00:00,8.569,0.0,2.72,0.0,0.9442188
2022-04-04 18:00:00,6.406,0.0,2.218,0.0,0.0
2022-04-04 19:00:00,4.738,0.0,2.175,0.0,0.0
2022-04-04 20:00:00,3.34,0.0,2.11,0.0,0.0
2022-04-04 21:00:00,1.451,0.0,2.16,0.0,0.0
2022-04-04 22:00:00,2.009,0.0,2.139,0.0,0.0
2022-04-04 23:00:00,1.69,0.0,2.109,0.0,0.0
2022-04-05 00:00:00,1.486,0.0,2.083,0.0,0.0
2022-04-05 01:00:00,2.188,0.0,2.116,0.0,0.0
2022-04-05 02:00:00,1.9,0.0,2.139,0.0,0.0
2022-04-05 03:00:00,0.184,0.0,4.202,0.0,0.0
2022-04-05 04:00:00,2.457,168.0,71.184,6.0301576,3.7822568
2022-04-05 05:00:00,7.655,868.0,243.3,177.20605,123.63106
2022-04-05 06:00:00,11.011,1896.0,478.925,411.7213,356.48315
2022-04-05 07:00:00,13.959,2504.0,708.928,647.0815,572.20996
2022-04-05 08:00:00,15.667,3324.0,892.302,819.2466,766.6627
2022-04-05 09:00:00,16.834,3640.0,1003.985,931.26025,906.2575
2022-04-05 10:00:00,17.941,3424.0,1045.594,970.4883,977.8556
2022-04-05 11:00:00,19.031,3560.0,998.75,932.997,972.81213
2022-04-05 12:00:00,19.35,3172.0,891.81,832.1485,900.1254
2022-04-05 13:00:00,19.516,2532.0,713.855,671.46234,765.6485
2022-04-05 14:00:00,19.335,1504.0,485.118,449.83966,546.92017
2022-04-05 15:00:00,18.53,664.0,239.447,226.52113,320.92853
2022-04-05 16:00:00,16.074,44.0,44.993,42.07763,111.01768
2022-04-05 17:00:00,12.384,0.0,2.619,0.0,0.94422704
2022-04-05 18:00:00,11.715,0.0,2.278,0.0,0.0
2022-04-05 19:00:00,10.016,0.0,2.273,0.0,0.0
2022-04-05 20:00:00,8.759,0.0,2.252,0.0,0.0
2022-04-05 21:00:00,7.554,0.0,2.176,0.0,0.0
2022-04-05 22:00:00,7.02,0.0,2.181,0.0,0.0
2022-04-05 23:00:00,6.851,0.0,2.145,0.0,0.0
2022-04-06 00:00:00,5.838,0.0,2.174,0.0,0.0
2022-04-06 01:00:00,6.025,0.0,2.17,0.0,0.0
2022-04-06 02:00:00,5.849,0.0,2.203,0.0,0.0
2022-04-06 03:00:00,4.071,4.0,4.395,0.0,0.0
2022-04-06 04:00:00,5.793,124.0,51.076,7.7022467,4.729703
2022-04-06 05:00:00,11.039,828.0,227.754,182.58055,129.361
2022-04-06 06:00:00,15.544,1820.0,466.306,417.30215,361.34613
2022-04-06 07:00:00,19.838,2364.0,689.138,652.4699,577.03265
2022-04-06 08:00:00,22.606,3120.0,867.928,822.9938,770.1544
2022-04-06 09:00:00,23.368,3448.0,975.54,934.9701,909.67426
2022-04-06 10:00:00,24.36,3232.0,1025.483,973.0055,974.7699
2022-04-06 11:00:00,24.777,3384.0,986.69,935.4654,975.14105
2022-04-06 12:00:00,25.266,3020.0,880.193,826.3954,894.8318
2022-04-06 13:00:00,25.493,2436.0,705.867,661.334,747.99054
2022-04-06 14:00:00,25.06,1460.0,484.649,452.43112,549.5851
2022-04-06 15:00:00,23.716,660.0,241.131,228.47812,322.90485
2022-04-06 16:00:00,20.425,52.0,46.264,44.399887,114.348854
2022-04-06 17:00:00,14.338,0.0,2.617,0.0,1.8889698
2022-04-06 18:00:00,12.84,0.0,2.225,0.0,0.0
2022-04-06 19:00:00,10.965,0.0,2.242,0.0,0.0
2022-04-06 20:00:00,9.74,0.0,2.138,0.0,0.0
2022-04-06 21:00:00,8.641,0.0,2.24,0.0,0.0
2022-04-06 22:00:00,7.519,0.0,2.207,0.0,0.0
2022-04-06 23:00:00,6.873,0.0,2.217,0.0,0.0
2022-04-07 00:00:00,6.439,0.0,2.193,0.0,0.0
2022-04-07 01:00:00,6.537,0.0,2.2,0.0,0.0
2022-04-07 02:00:00,6.431,0.0,2.208,0.0,0.0
2022-04-07 03:00:00,6.249,0.0,4.894,0.0,0.0
2022-04-07 04:00:00,8.606,136.0,57.085,9.548984,5.677691
2022-04-07 05:00:00,12.885,852.0,236.517,187.91045,132.58267
2022-04-07 06:00:00,16.488,1680.0,480.24,422.80908,355.94385
2022-04-07 07:00:00,18.437,2220.0,630.697,639.7096,550.08606
2022-04-07 08:00:00,19.894,3080.0,795.653,641.28467,549.8475
2022-04-07 09:00:00,19.824,3560.0,970.399,920.2428,889.32874
2022-04-07 10:00:00,20.42,2824.0,787.329,930.8418,924.32367
2022-04-07 11:00:00,20.062,2316.0,599.412,880.5748,897.8156
2022-04-07 12:00:00,17.399,584.0,227.674,535.65094,529.0081
2022-04-07 13:00:00,12.944,24.0,24.145,115.02206,127.685
2022-04-07 14:00:00,11.134,32.0,19.494,49.208755,58.894333
2022-04-07 15:00:00,10.857,20.0,16.418,34.262222,47.442608
2022-04-07 16:00:00,10.864,0.0,6.75,12.840487,29.379494
2022-04-07 17:00:00,10.735,0.0,2.258,0.0,0.94424385
2022-04-07 18:00:00,10.767,0.0,2.245,0.0,0.0
2022-04-07 19:00:00,10.938,0.0,2.261,0.0,0.0
2022-04-07 20:00:00,11.02,0.0,2.305,0.0,0.0
2022-04-07 21:00:00,10.859,0.0,2.283,0.0,0.0
2022-04-07 22:00:00,10.777,0.0,2.294,0.0,0.0
2022-04-07 23:00:00,10.705,0.0,2.339,0.0,0.0
2022-04-08 00:00:00,10.864,0.0,2.357,0.0,0.0
2022-04-08 01:00:00,11.313,0.0,2.321,0.0,0.0
2022-04-08 02:00:00,11.201,0.0,2.261,0.0,0.0
2022-04-08 03:00:00,10.691,0.0,4.03,0.0,0.0
2022-04-08 04:00:00,10.66,108.0,37.784,12.326419,7.417489
2022-04-08 05:00:00,13.041,824.0,216.4,193.2371,121.36861
2022-04-08 06:00:00,17.094,1812.0,477.672,428.28137,354.83038
2022-04-08 07:00:00,19.645,2428.0,692.266,663.0174,585.64087
2022-04-08 08:00:00,21.591,3128.0,806.163,813.05994,752.1187
2022-04-08 09:00:00,22.13,3564.0,996.206,945.571,920.2359
2022-04-08 10:00:00,23.424,3292.0,1005.291,980.15765,981.52527
2022-04-08 11:00:00,24.361,3432.0,965.998,941.43,975.46625
2022-04-08 12:00:00,25.359,2940.0,843.075,831.31696,899.61926
2022-04-08 13:00:00,26.257,2360.0,657.525,666.327,752.95135
2022-04-08 14:00:00,26.059,1460.0,467.927,457.58713,555.0135
2022-04-08 15:00:00,24.368,616.0,230.174,233.97899,328.88397
2022-04-08 16:00:00,20.001,16.0,28.001,48.69218,119.885376
2022-04-08 17:00:00,17.885,0.0,2.594,0.0,2.8341932
2022-04-08 18:00:00,17.502,0.0,2.352,0.0,0.0
2022-04-08 19:00:00,16.164,0.0,2.297,0.0,0.0
2022-04-08 20:00:00,14.578,0.0,2.293,0.0,0.0
2022-04-08 21:00:00,14.927,0.0,2.295,0.0,0.0
2022-04-08 22:00:00,14.467,0.0,2.361,0.0,0.0
2022-04-08 23:00:00,13.789,0.0,2.289,0.0,0.0
2022-04-09 00:00:00,13.159,0.0,2.289,0.0,0.0
2022-04-09 01:00:00,12.359,0.0,2.28,0.0,0.0
2022-04-09 02:00:00,11.037,0.0,2.284,0.0,0.0
2022-04-09 03:00:00,9.974,8.0,5.56,0.0,0.0
2022-04-09 04:00:00,11.12,140.0,66.037,14.6259575,8.294973
2022-04-09 05:00:00,16.295,824.0,227.972,198.55867,131.9815
2022-04-09 06:00:00,20.621,1852.0,498.841,433.71875,364.75806
2022-04-09 07:00:00,22.951,2320.0,653.33,657.18567,570.2935
2022-04-09 08:00:00,24.926,3112.0,849.435,822.47327,766.862
2022-04-09 09:00:00,25.861,3312.0,827.455,936.2999,907.70233
2022-04-09 10:00:00,26.314,3508.0,996.964,982.6377,983.8574
2022-04-09 11:00:00,26.91,2684.0,820.163,929.012,963.73566
2022-04-09 12:00:00,26.775,2184.0,600.346,745.65436,775.52124
2022-04-09 13:00:00,26.426,1432.0,416.461,591.9182,644.54785
2022-04-09 14:00:00,25.324,592.0,212.973,352.24188,408.8129
2022-04-09 15:00:00,24.279,432.0,139.471,128.3159,175.5235
2022-04-09 16:00:00,21.079,32.0,29.04,46.574306,111.24526
2022-04-09 17:00:00,18.23,0.0,2.713,0.0,2.9330115
2022-04-09 18:00:00,17.307,0.0,2.318,0.0,0.0
2022-04-09 19:00:00,15.787,0.0,2.293,0.0,0.0
2022-04-09 20:00:00,14.184,0.0,2.302,0.0,0.0
2022-04-09 21:00:00,12.979,0.0,2.333,0.0,0.0
2022-04-09 22:00:00,11.79,0.0,2.232,0.0,0.0
2022-04-09 23:00:00,12.049,0.0,2.255,0.0,0.0
2022-04-10 00:00:00,13.134,0.0,2.24,0.0,0.0
2022-04-10 01:00:00,12.231,0.0,2.263,0.0,0.0
2022-04-10 02:00:00,11.314,0.0,2.285,0.0,0.0
2022-04-10 03:00:00,10.469,0.0,4.899,0.0,0.0
2022-04-10 04:00:00,10.449,208.0,58.425,11.870012,6.6246915
2022-04-10 05:00:00,11.391,616.0,177.464,143.68773,68.70477
2022-04-10 06:00:00,11.828,876.0,240.399,193.69727,122.622795
2022-04-10 07:00:00,11.593,584.0,203.751,219.81523,167.7872
2022-04-10 08:00:00,9.227,256.0,76.095,97.551636,87.520966
2022-04-10 09:00:00,9.447,380.0,96.751,135.73582,127.446815
2022-04-10 10:00:00,9.181,228.0,64.156,137.53839,134.3726
2022-04-10 11:00:00,8.739,240.0,66.886,146.21864,148.14108
2022-04-10 12:00:00,8.265,104.0,37.802,133.95233,141.2021
2022-04-10 13:00:00,7.676,112.0,34.36,94.71766,104.97892
2022-04-10 14:00:00,7.225,144.0,50.407,63.89158,76.0445
2022-04-10 15:00:00,7.457,288.0,81.325,46.53267,63.626534
2022-04-10 16:00:00,7.389,24.0,17.313,25.055777,54.82097
2022-04-10 17:00:00,7.127,0.0,2.326,0.0,1.8890004
2022-04-10 18:00:00,7.148,0.0,2.213,0.0,0.0
2022-04-10 19:00:00,7.042,0.0,2.24,0.0,0.0
2022-04-10 20:00:00,6.464,0.0,2.213,0.0,0.0
2022-04-10 21:00:00,6.044,0.0,2.172,0.0,0.0
2022-04-10 22:00:00,6.017,0.0,2.161,0.0,0.0
2022-04-10 23:00:00,6.18,0.0,2.21,0.0,0.0
2022-04-11 00:00:00,6.109,0.0,2.225,0.0,0.0
2022-04-11 01:00:00,6.457,0.0,2.266,0.0,0.0
2022-04-11 02:00:00,6.974,0.0,2.228,0.0,0.0
2022-04-11 03:00:00,7.397,0.0,4.058,0.0,0.0
2022-04-11 04:00:00,7.559,100.0,36.094,2.336384,1.8890135
2022-04-11 05:00:00,8.366,376.0,94.286,88.48636,42.60771
2022-04-11 06:00:00,9.639,720.0,175.311,139.07782,92.66654
2022-04-11 07:00:00,11.239,1460.0,364.073,438.64612,338.22812
2022-04-11 08:00:00,12.584,2500.0,697.541,571.91766,469.78323
2022-04-11 09:00:00,13.737,3232.0,903.858,880.80145,832.89703
2022-04-11 10:00:00,14.162,2792.0,692.746,844.649,810.16125
2022-04-11 11:00:00,14.248,2060.0,686.463,742.05286,715.29724
2022-04-11 12:00:00,14.649,2188.0,599.601,545.21796,538.4255
2022-04-11 13:00:00,15.07,2112.0,525.686,516.6069,545.74725
2022-04-11 14:00:00,14.923,1516.0,515.115,388.23105,447.55896
2022-04-11 15:00:00,13.351,300.0,122.085,235.70697,328.48953
2022-04-11 16:00:00,12.28,24.0,22.94,41.405518,91.985435
2022-04-11 17:00:00,10.831,0.0,3.008,0.0,3.8030074
2022-04-11 18:00:00,10.815,0.0,2.207,0.0,0.0
2022-04-11 19:00:00,9.927,0.0,2.216,0.0,0.0
2022-04-11 20:00:00,7.937,0.0,2.241,0.0,0.0
2022-04-11 21:00:00,6.229,0.0,2.194,0.0,0.0
2022-04-11 22:00:00,5.238,0.0,2.179,0.0,0.0
2022-04-11 23:00:00,4.822,0.0,2.164,0.0,0.0
2022-04-12 00:00:00,4.573,0.0,2.186,0.0,0.0
2022-04-12 01:00:00,3.68,0.0,2.18,0.0,0.0
2022-04-12 02:00:00,3.038,0.0,2.239,0.0,0.0
2022-04-12 03:00:00,3.917,8.0,6.386,0.0,0.0
2022-04-12 04:00:00,5.844,188.0,49.602,21.850266,9.457093
2022-04-12 05:00:00,8.358,576.0,144.971,214.11424,129.83553
2022-04-12 06:00:00,11.807,1820.0,492.603,449.42767,371.411
2022-04-12 07:00:00,13.421,2560.0,721.599,683.0728,601.4655
2022-04-12 08:00:00,15.461,3004.0,773.051,846.54376,792.6972
2022-04-12 09:00:00,15.823,2428.0,779.805,774.04,713.99585
2022-04-12 10:00:00,14.879,2448.0,901.322,686.9191,622.2117
2022-04-12 11:00:00,15.341,3212.0,817.136,895.17096,913.67365
2022-04-12 12:00:00,16.423,3116.0,806.146,842.7373,909.00464
2022-04-12 13:00:00,15.318,2008.0,542.32,507.1589,539.20557
2022-04-12 14:00:00,15.233,1148.0,453.479,406.21225,478.51172
2022-04-12 15:00:00,14.57,552.0,170.407,200.57765,275.13187
2022-04-12 16:00:00,13.912,56.0,30.297,47.001152,103.25009
2022-04-12 17:00:00,12.518,0.0,2.534,0.0,3.7798076
2022-04-12 18:00:00,11.29,0.0,2.277,0.0,0.0
2022-04-12 19:00:00,11.073,0.0,2.236,0.0,0.0
2022-04-12 20:00:00,11.098,0.0,2.286,0.0,0.0
2022-04-12 21:00:00,10.241,0.0,2.257,0.0,0.0
2022-04-12 22:00:00,10.148,0.0,2.254,0.0,0.0
2022-04-12 23:00:00,10.082,0.0,2.296,0.0,0.0
2022-04-13 00:00:00,9.691,0.0,2.246,0.0,0.0
2022-04-13 01:00:00,10.169,0.0,2.234,0.0,0.0
2022-04-13 02:00:00,8.919,0.0,2.287,0.0,0.0
2022-04-13 03:00:00,7.689,12.0,8.918,0.0,0.0
2022-04-13 04:00:00,9.222,192.0,72.63,25.02018,9.464126
2022-04-13 05:00:00,11.882,968.0,262.783,217.47372,156.33646
2022-04-13 06:00:00,13.201,1808.0,504.899,454.50183,381.29785
2022-04-13 07:00:00,14.683,2612.0,639.737,687.83685,605.2316
2022-04-13 08:00:00,15.829,2996.0,786.18,830.0575,767.61255
2022-04-13 09:00:00,16.56,3040.0,986.773,884.9293,836.9461
2022-04-13 10:00:00,17.097,2016.0,881.975,789.2219,739.8869
2022-04-13 11:00:00,18.611,2424.0,855.873,776.54034,756.0738
2022-04-13 12:00:00,19.146,3232.0,990.436,746.5666,777.4211
2022-04-13 13:00:00,19.22,2396.0,727.313,677.852,764.24945
2022-04-13 14:00:00,19.342,1740.0,489.718,468.69882,566.25885
2022-04-13 15:00:00,18.809,512.0,214.411,231.67314,320.81393
2022-04-13 16:00:00,17.187,24.0,23.021,35.692146,73.86398
2022-04-13 17:00:00,15.728,0.0,3.02,0.0,2.834196
2022-04-13 18:00:00,14.709,0.0,2.328,0.0,0.0
2022-04-13 19:00:00,14.567,0.0,2.3,0.0,0.0
2022-04-13 20:00:00,14.549,0.0,2.309,0.0,0.0
2022-04-13 21:00:00,14.038,0.0,2.267,0.0,0.0
2022-04-13 22:00:00,13.552,0.0,2.321,0.0,0.0
2022-04-13 23:00:00,12.833,0.0,2.286,0.0,0.0
2022-04-14 00:00:00,13.496,0.0,2.3,0.0,0.0
2022-04-14 01:00:00,13.402,0.0,2.315,0.0,0.0
2022-04-14 02:00:00,13.103,0.0,2.308,0.0,0.0
2022-04-14 03:00:00,12.942,0.0,7.414,0.0,0.0
2022-04-14 04:00:00,13.753,236.0,78.406,18.127703,8.520436
2022-04-14 05:00:00,15.528,652.0,203.936,222.52417,125.32297
2022-04-14 06:00:00,16.555,1272.0,335.45,399.84564,294.98608
2022-04-14 07:00:00,18.485,2292.0,757.236,580.58813,478.63525
2022-04-14 08:00:00,19.822,2664.0,744.806,790.9136,716.8677
2022-04-14 09:00:00,21.252,3436.0,968.586,947.04443,916.53455
2022-04-14 10:00:00,22.184,3176.0,996.433,997.2091,997.88367
2022-04-14 11:00:00,22.748,3316.0,960.76,956.1113,989.5406
2022-04-14 12:00:00,23.957,2900.0,823.454,847.62335,913.7186
2022-04-14 13:00:00,23.561,1808.0,570.187,671.8574,755.0347
2022-04-14 14:00:00,22.869,872.0,235.743,399.85675,461.41547
2022-04-14 15:00:00,21.987,352.0,113.776,135.08763,181.2983
2022-04-14 16:00:00,19.14,32.0,24.439,40.333954,83.45534
2022-04-14 17:00:00,15.864,0.0,2.396,0.0,4.7257977
2022-04-14 18:00:00,15.195,0.0,2.258,0.0,0.0
2022-04-14 19:00:00,13.612,0.0,2.296,0.0,0.0
2022-04-14 20:00:00,12.888,0.0,2.246,0.0,0.0
2022-04-14 21:00:00,12.712,0.0,2.217,0.0,0.0
2022-04-14 22:00:00,11.899,0.0,2.223,0.0,0.0
2022-04-14 23:00:00,9.785,0.0,2.234,0.0,0.0
2022-04-15 00:00:00,8.314,0.0,2.194,0.0,0.0
2022-04-15 01:00:00,7.601,0.0,2.155,0.0,0.0
2022-04-15 02:00:00,6.208,0.0,2.167,0.0,0.0
2022-04-15 03:00:00,5.481,12.0,9.483,0.0,0.0
2022-04-15 04:00:00,8.995,244.0,85.116,31.955631,14.25355
2022-04-15 05:00:00,14.506,920.0,250.26,227.56328,152.07028
2022-04-15 06:00:00,18.918,1828.0,471.289,464.54642,389.87518
2022-04-15 07:00:00,22.171,2364.0,688.534,697.2099,612.59454
2022-04-15 08:00:00,23.908,3096.0,864.227,856.5405,802.36646
2022-04-15 09:00:00,25.137,3352.0,969.594,965.7518,938.66974
2022-04-15 10:00:00,26.499,3112.0,1006.519,999.6699,1000.2318
2022-04-15 11:00:00,27.426,3312.0,969.085,958.5413,991.90533
2022-04-15 12:00:00,27.963,2872.0,823.929,849.08264,915.02344
2022-04-15 13:00:00,27.062,1548.0,487.013,661.05554,739.48016
2022-04-15 14:00:00,27.008,1612.0,449.186,398.72168,459.94247
2022-04-15 15:00:00,25.385,528.0,161.997,236.36845,325.59958
2022-04-15 16:00:00,22.872,92.0,40.385,57.925243,124.18676
2022-04-15 17:00:00,17.55,0.0,2.35,0.0,4.6336894
2022-04-15 18:00:00,14.843,0.0,2.281,0.0,0.0
2022-04-15 19:00:00,13.338,0.0,2.275,0.0,0.0
2022-04-15 20:00:00,12.059,0.0,2.267,0.0,0.0
2022-04-15 21:00:00,11.33,0.0,2.266,0.0,0.0
2022-04-15 22:00:00,10.585,0.0,2.264,0.0,0.0
2022-04-15 23:00:00,9.677,0.0,2.256,0.0,0.0
2022-04-16 00:00:00,8.814,0.0,2.247,0.0,0.0
2022-04-16 01:00:00,9.085,0.0,2.251,0.0,0.0
2022-04-16 02:00:00,10.024,0.0,2.238,0.0,0.0
2022-04-16 03:00:00,12.27,20.0,13.208,0.0,0.0
2022-04-16 04:00:00,13.812,288.0,107.235,23.31728,10.418651
2022-04-16 05:00:00,15.95,880.0,260.11,187.07065,100.712006
2022-04-16 06:00:00,17.936,1688.0,463.416,399.39005,296.1397
2022-04-16 07:00:00,19.495,2216.0,656.31,591.17615,489.66013
2022-04-16 08:00:00,20.863,2972.0,820.141,838.22046,775.0466
2022-04-16 09:00:00,21.895,2524.0,681.629,908.38513,866.6914
2022-04-16 10:00:00,22.856,1636.0,480.507,846.8145,811.4513
2022-04-16 11:00:00,23.405,2576.0,768.169,459.9447,436.1915
2022-04-16 12:00:00,23.89,2160.0,577.434,820.2525,874.37836
2022-04-16 13:00:00,24.475,1624.0,463.857,569.96204,608.93036
2022-04-16 14:00:00,24.63,1232.0,384.422,393.7141,454.19336
2022-04-16 15:00:00,23.522,444.0,130.432,212.23093,288.70172
2022-04-16 16:00:00,21.558,72.0,31.566,45.221436,90.68754
2022-04-16 17:00:00,17.163,0.0,2.948,0.0,4.725745
2022-04-16 18:00:00,14.39,0.0,2.299,0.0,0.0
2022-04-16 19:00:00,13.78,0.0,2.299,0.0,0.0
2022-04-16 20:00:00,13.547,0.0,2.305,0.0,0.0
2022-04-16 21:00:00,12.724,0.0,2.41,0.0,0.0
2022-04-16 22:00:00,10.054,0.0,2.801,0.0,0.0
2022-04-16 23:00:00,8.97,0.0,2.269,0.0,0.0
2022-04-17 00:00:00,8.557,0.0,2.267,0.0,0.0
2022-04-17 01:00:00,8.335,0.0,2.284,0.0,0.0
2022-04-17 02:00:00,8.055,0.0,2.27,0.0,0.0
2022-04-17 03:00:00,7.55,0.0,3.282,0.0,0.0
2022-04-17 04:00:00,7.051,16.0,13.945,8.701516,4.726707
2022-04-17 05:00:00,5.831,96.0,32.152,51.549034,28.433165
2022-04-17 06:00:00,5.621,192.0,52.564,79.874374,60.768814
2022-04-17 07:00:00,5.451,272.0,76.183,105.585365,89.47165
2022-04-17 08:00:00,6.009,576.0,139.602,144.64442,130.25543
2022-04-17 09:00:00,6.71,636.0,151.986,236.97047,222.32497
2022-04-17 10:00:00,6.981,636.0,164.728,248.84705,243.46684
2022-04-17 11:00:00,7.314,816.0,193.775,264.088,266.8605
2022-04-17 12:00:00,8.001,1160.0,283.779,288.9925,292.8391
2022-04-17 13:00:00,8.404,856.0,241.395,302.97244,323.58368
2022-04-17 14:00:00,8.863,740.0,177.566,215.46446,248.4396
2022-04-17 15:00:00,8.588,216.0,59.504,98.114746,131.75154
2022-04-17 16:00:00,8.385,20.0,12.608,27.572472,53.13289
2022-04-17 17:00:00,8.262,0.0,2.235,0.0,4.7257237
2022-04-17 18:00:00,8.354,0.0,2.248,0.0,0.0
2022-04-17 19:00:00,8.453,0.0,2.248,0.0,0.0
2022-04-17 20:00:00,8.324,0.0,2.262,0.0,0.0
2022-04-17 21:00:00,8.021,0.0,2.277,0.0,0.0
2022-04-17 22:00:00,7.521,0.0,2.264,0.0,0.0
2022-04-17 23:00:00,7.137,0.0,2.274,0.0,0.0
2022-04-18 00:00:00,6.806,0.0,2.251,0.0,0.0
2022-04-18 01:00:00,6.16,0.0,2.239,0.0,0.0
2022-04-18 02:00:00,6.153,0.0,2.251,0.0,0.0
2022-04-18 03:00:00,5.641,8.0,9.819,0.0,0.0
2022-04-18 04:00:00,5.813,172.0,57.135,35.657448,12.733036
2022-04-18 05:00:00,6.621,484.0,133.784,164.53291,90.68384
2022-04-18 06:00:00,7.338,792.0,202.316,188.77078,130.91634
2022-04-18 07:00:00,8.301,1172.0,330.649,261.3914,200.29883
2022-04-18 08:00:00,9.686,1648.0,430.455,559.1809,463.9533
2022-04-18 09:00:00,10.84,1684.0,417.501,572.96356,486.10236
2022-04-18 10:00:00,11.398,1508.0,385.884,455.9505,415.39008
2022-04-18 11:00:00,12.026,1416.0,383.748,503.17197,477.65945
2022-04-18 12:00:00,11.853,1056.0,262.518,455.69696,451.5419
2022-04-18 13:00:00,11.623,576.0,146.606,298.41708,319.4759
2022-04-18 14:00:00,11.72,452.0,127.029,158.43153,186.8403
2022-04-18 15:00:00,11.64,264.0,73.546,110.819626,146.71805
2022-04-18 16:00:00,11.408,92.0,32.19,30.919125,58.788017
2022-04-18 17:00:00,10.025,0.0,2.372,0.0,1.8890896
2022-04-18 18:00:00,8.87,0.0,2.211,0.0,0.0
2022-04-18 19:00:00,8.38,0.0,2.228,0.0,0.0
2022-04-18 20:00:00,7.569,0.0,2.254,0.0,0.0
2022-04-18 21:00:00,6.996,0.0,2.222,0.0,0.0
2022-04-18 22:00:00,7.162,0.0,2.238,0.0,0.0
2022-04-18 23:00:00,6.728,0.0,2.259,0.0,0.0
2022-04-19 00:00:00,5.586,0.0,2.233,0.0,0.0
2022-04-19 01:00:00,5.399,0.0,2.235,0.0,0.0
2022-04-19 02:00:00,5.258,0.0,2.236,0.0,0.0
2022-04-19 03:00:00,5.299,12.0,10.298,0.0,0.0
2022-04-19 04:00:00,6.569,264.0,84.675,8.681288,4.7264533
2022-04-19 05:00:00,8.525,840.0,229.798,125.43242,70.31933
2022-04-19 06:00:00,10.698,1308.0,337.311,264.62103,183.4374
2022-04-19 07:00:00,12.818,1364.0,385.77,431.918,331.55884
2022-04-19 08:00:00,14.47,1512.0,382.877,567.32965,471.03372
2022-04-19 09:00:00,15.859,1960.0,521.508,523.3644,447.8487
2022-04-19 10:00:00,16.845,2528.0,815.115,710.54126,649.1325
2022-04-19 11:00:00,15.771,1812.0,470.888,724.86957,701.6929
2022-04-19 12:00:00,15.005,488.0,132.393,623.0393,627.1935
2022-04-19 13:00:00,14.138,268.0,76.903,257.69412,275.10977
2022-04-19 14:00:00,11.939,328.0,92.746,181.44249,209.40898
2022-04-19 15:00:00,11.651,336.0,92.505,115.54073,155.14465
2022-04-19 16:00:00,9.977,64.0,25.419,45.60742,86.53474
2022-04-19 17:00:00,8.701,0.0,2.301,0.0,8.513279
2022-04-19 18:00:00,8.426,0.0,2.219,0.0,0.0
2022-04-19 19:00:00,8.712,0.0,2.197,0.0,0.0
2022-04-19 20:00:00,8.404,0.0,2.21,0.0,0.0
2022-04-19 21:00:00,8.163,0.0,2.23,0.0,0.0
2022-04-19 22:00:00,8.142,0.0,2.249,0.0,0.0
2022-04-19 23:00:00,7.698,0.0,2.252,0.0,0.0
2022-04-20 00:00:00,6.421,0.0,2.234,0.0,0.0
2022-04-20 01:00:00,5.176,0.0,2.212,0.0,0.0
2022-04-20 02:00:00,4.158,0.0,2.176,0.0,0.0
2022-04-20 03:00:00,4.255,28.0,18.024,0.0,0.0
2022-04-20 04:00:00,6.7,232.0,108.482,49.07035,20.019398
2022-04-20 05:00:00,9.125,972.0,274.976,251.16075,182.60988
2022-04-20 06:00:00,12.119,1972.0,500.79,487.63257,409.03033
2022-04-20 07:00:00,15.053,2516.0,728.381,716.42737,629.9999
2022-04-20 08:00:00,16.784,3128.0,852.349,875.85376,818.0221
2022-04-20 09:00:00,17.868,3336.0,956.077,955.00867,921.55414
2022-04-20 10:00:00,19.667,3328.0,983.919,999.4297,1001.6083
2022-04-20 11:00:00,19.774,2632.0,826.835,867.4818,872.9465
2022-04-20 12:00:00,19.821,2344.0,691.358,775.0052,810.0246
2022-04-20 13:00:00,20.04,2264.0,635.089,653.7993,725.24915
2022-04-20 14:00:00,19.282,1512.0,456.601,483.3651,580.7707
2022-04-20 15:00:00,17.442,592.0,164.536,256.55008,351.29517
2022-04-20 16:00:00,15.007,80.0,30.385,57.0522,110.32877
2022-04-20 17:00:00,13.077,0.0,2.418,0.0,8.669204
2022-04-20 18:00:00,11.749,0.0,2.254,0.0,0.0
2022-04-20 19:00:00,10.72,0.0,2.267,0.0,0.0
2022-04-20 20:00:00,9.866,0.0,2.262,0.0,0.0
2022-04-20 21:00:00,8.539,0.0,2.221,0.0,0.0
2022-04-20 22:00:00,7.53,0.0,2.215,0.0,0.0
2022-04-20 23:00:00,6.835,0.0,2.222,0.0,0.0
